,Player Name,Players ID,Years Active,Position Played
1612,Mary Earps,ca2eabf4,2017-2020,MF
1613,Danny East,0e57c017,2012-2018,MF
1614,Ryan East,7112c6a6,2016-2020,FW
1615,Ashley Eastham,b045cd5c,2009-2020,DF
1616,Jordan Eastham,06ac878b,2018-2020,DF
1617,Tom Eastman,c7e4c513,2009-2020,GK
1618,Craig Eastmond,a8c40a73,2009-2020,MF
1619,Becky Easton 1995 · DF · England,bb213842,ston 1995,MF
1620,"Clint Easton 1999-2012 · MF-DF · Wycombe Wanderers, Hereford United, Norwich City, Gillingham, Watford, Ebbsfleet United",b334dc77,1999-2012,DF
1621,Jake Eastwood,54d9b72d,2017-2020,GK
1622,Simon Eastwood,5ed2dc0e,2008-2020,DF
1623,Tom Eaves,377c465b,2009-2020,MF
1624,Sylvan Ebanks-Blake,9dfe6a3f,2006-2017,DF
1625,Ethan Ebanks-Landell,a2cf6cbc,2012-2020,DF
1626,Danny Eccles,d40316fb,2014-2020,GK
1627,Josh Eccles,9722d36c,2019-2020,GK
1628,Nathan Eccleston,5d83b302,2009-2016,FW
1629,Adam Eckersley,6bc451d8,2006-2019,FW
1630,Richard Eckersley,b98ff3a7,2008-2016,DF
1631,Tom Eckersley,c438d0d0,2012-2015,GK
1632,Anthony Edgar,e7d76342,2009-2017,MF
1633,"Richard Edghill 1993-2008 · DF · Manchester City, Bradford City, Queens Park Rangers, Macclesfield Town",8f8263f1,1993-2008,FW
1634,Rarmani Edmonds-Green,dc43f033,2019-2020,DF
1635,Ryan Edmondson,ddf99c2a,2018-2019,DF
1636,George Edmundson,46ff3923,2015-2020,MF
1637,Jarvis Edobor,b188158a,2018-2019,MF
1638,Toby Edser,23767872,2016-2020,DF
1639,Tayo Edun,4ecc9246,2016-2020,DF
1640,Curtis Edwards,3480cb6b,2016-2019,FW
1641,Joe Edwards,a04d478f,2010-2020,DF
1642,Jonathan Edwards,86057c05,2014-2020,DF
1643,Jordan Edwards,4f85f28f,2017-2019,MF
1644,Joshua Edwards,075ee463,2019-2020,MF
1645,Kyle Edwards,1566e437,2015-2020,MF
1646,Liam Edwards,4ae84285,2018-2020,MF
1647,Marcus Edwards,57760e66,2016-2020,FW
1648,Micah Edwards,abebccd4,2016-2017,FW
1649,Mike Edwards,020839bb,2002-2017,DF
1650,Opi Edwards,2e1d76a8,2017-2020,MF
1651,Phil Edwards,eb434ce3,2006-2020,DF
1652,Preston Edwards,6927e0f8,2007-2020,MF
1653,Ryan Edwards,f629de7e,2012-2020,FW
1654,Tom Edwards,1b780599,2016-2020,DF
1655,Kairo Edwards-John,a3a1cabf,2018-2019,DF
1656,Mark Edwards-Williams,aa5e4cd2,2017-2018,MF
1657,Inih Effiong,ae9aadb8,2016-2020,GK
1658,Alfie Egan,34f7dea6,2016-2020,DF
1659,Jack Egan,65818deb,2017-2019,DF
1660,Kyle Egan,7db1a117,2015-2017,FW
1661,Mandela Egbo,5603d397,2017-2020,GK
1662,Terrell Egbri,cf644cbf,2019-2020,MF
1663,"Ugo Ehiogu 1992-2009 · DF · Aston Villa, Middlesbrough, Sheffield United, Rangers, Leeds United",bd8d3cd5,1992-2009,MF
1664,Max Ehmer,ca4d02c3,2010-2020,MF
1665,Abo Eisa,23f2e6d6,2017-2020,MF
1666,Ovie Ejaria,a801669e,2016-2020,DF
1667,Marvel Ekpiteta,782b1a9b,2019-2020,MF
1668,Marvin Ekpiteta,9338c17e,2017-2020,DF
1669,Andrew Eleftheriou,0878b548,2016-2020,MF
1670,Ed Elewa-Ikpakwu,15ec2233,2018-2019,MF
1671,Lateef Elford-Alliyu,e3410da6,2009-2016,MF
1672,Medy Elito,e7b905c1,2007-2020,DF
1673,Raecce Ellington,3100ee38,2018-2019,MF
1674,Chris Elliot,d25b53dd,2019-2020,DF
1675,Harvey Elliot,c8387671,2018-2020,DF
1676,Christie Elliott,34196e7d,2011-2020,FW
1677,Danny Elliott,c0bfffa2,2018-2019,MF
1678,Jack Elliott,041deebd,2017-2019,FW
1679,Maxwell Elliott,90ddc337,2018-2019,GK
1680,Paul Elliott 1992-1993 · DF · Chelsea,070590d2,1992-1993,MF
1681,"Steve Elliott 1998-2015 · DF · Bristol Rovers, Cheltenham Town, Derby County, Blackpool",2fc040aa,1998-2015,FW
1682,Stuart Elliott,6a0f9504,2006-2009,FW
1683,Tom Elliott,d73aa456,2006-2020,DF
1684,Wade Elliott,20435992,2002-2015,DF
1685,Daniel Ellis,86260716,2005-2008,DF
1686,Mark Ellis,8bbcf14c,2007-2020,DF
1687,James Ellison,65dce50f,2010-2013,MF
1688,Kevin Ellison,5baecff6,2000-2020,FW
1689,Joe Ellul,e0e85690,2018-2020,MF
1690,Gary Elphick,f6bc9a20,2005-2011,FW
1691,Tommy Elphick,14caf5c9,2006-2020,DF
1692,Matthew Elsdon,052f329c,2017-2020,FW
1693,Michael Elstone,8dc821b8,2017-2018,MF
1694,Marcel Elva-Fountaine,2f4cf1c2,2018-2020,DF
1695,Jake Embery,7255d321,2018-2020,DF
1696,Elliot Embleton,e8a427a3,2016-2020,DF
1697,Danny Emerton,a2e94d3d,2012-2017,DF
1698,Josh Emmanuel,59160a19,2015-2020,FW
1699,Moses Emmanuel,6f9c376a,2008-2020,DF
1700,Jay Emmanuel-Thomas,b5f1c3c8,2009-2017,MF
1701,Jack Emmett,2038176b,2018-2020,MF
1702,Bethany England,ccb1bd8b,2016-2020,MF
1703,Niall Ennis,74cae353,2017-2020,DF
1704,Paul Ennis,a3ee6f5c,2008-2009,FW
1705,Aiden Enver,91d32491,2017-2019,MF
1706,Liam Enver-Marum,ce4d3692,2015-2017,MF
1707,Hogan Ephraim,668b380c,2006-2015,FW
1708,Jacob Erskine,331b4d15,2009-2013,FW
1709,Connor Essam,4df2d69b,2011-2019,MF
1710,George Essuman,7229f01b,2017-2018,DF
1711,Adam Etches,23117ad3,2018-2019,FW
1712,Kion Etete,df2caddd,2018-2020,MF
1713,Ross Etheridge,1bca7eaf,2014-2017,FW
1714,"Matthew Etherington 1999-2014 · MF · West Ham United, Stoke City, Tottenham Hotspur, Bradford City",ef616df9,1999-2014,MF
1715,"John Eustace 1999-2015 · MF · Watford, Coventry City, Stoke City, Derby County, Hereford United",019cf2b4,1999-2015,DF
1716,Antony Evans,cce7087c,2016-2020,FW
1717,Callum Evans,330c5b7d,2015-2020,FW
1718,Gareth Evans,abcacc4e,2003-2005,GK
1719,Gareth Evans,eccc9817,2007-2020,MF
1720,George Evans,40302e12,2013-2020,MF
1721,Jack Evans,3f356b51,2011-2020,MF
1722,Jake Evans,e31ce244,2015-2017,MF
1723,Kane Evans,156e8b89,2018-2020,DF
1724,Micah Evans,50372f73,2011-2015,FW
1725,Rhys Evans,049c2cbb,2002-2014,MF
1726,Will Evans,f74c4167,2011-2020,MF
1727,Ian Evatt,749bcfb8,2002-2018,MF
1728,Kegan Everington,2d071e9f,2015-2016,MF
1729,Vicky Exley,b08c7e0f,xley 2007,MF
1730,Aaron Eyoma,366d4a53,2016-2020,GK
1731,Timothy Eyoma,449949f4,2016-2020,DF
1732,Eberechi Eze,ae4fc6a4,2016-2020,DF
1733,Ikechi Eze,41b028f8,2018-2019,MF
1734,Josh Ezewele,d6af8b6c,2016-2018,MF
1735,Muhammadu Faal,fcb20bc7,2019-2020,MF
1736,Shay Facey,5fb64320,2015-2020,DF
1737,Zac Fagan,f2b02eef,2015-2017,MF
1738,Malachi Fagan-Walcott,8263d615,2018-2020,MF
1739,Joshua Fagbohun,5439bd12,2017-2018,DF
1740,Jordan Fagbola,d46933f6,2016-2017,FW
1741,"Chris Fairclough 1992-1998 · DF · Leeds United, Bolton Wanderers",d9181fa3,1992-1998,DF
1742,Josh Falkingham,40a977ef,2009-2020,DF
1743,Rory Fallon,e4e9bae2,2015-2016,DF
1744,Ryan Fallowfield,c27a7dd5,2016-2020,FW
1745,Akin Famewo,9d9a71c1,2016-2020,DF
1746,Matthias Fanimo,90798816,2014-2016,DF
1747,Karen Farley 1995 · FW · England,600d70f2,rley 1995,MF
1748,Paul Farman,69625393,2009-2020,MF
1749,Adam Farrell,d1c65bdc,2014-2016,DF
1750,Craig Farrell,723e9329,2002-2012,DF
1751,Dan Farrell,b7d314a5,2017-2018,MF
1752,Millie Farrow,1f35609f,2017-2020,FW
1753,"John Fashanu 1992-1995 · FW · Wimbledon, Aston Villa",e9430452,1992-1995,GK
1754,Mason Fawns,afa89cde,2017-2018,FW
1755,Louis Fazakerley,156cfa18,2016-2019,FW
1756,Peter Fear 1993-1999 · MF · Wimbledon,584ebbeb,1993-1999,GK
1757,Nicky Featherstone,6db8d67b,2006-2020,FW
1758,Liam Feeney,ff4d77df,2007-2020,FW
1759,Morgan Feeney,7abbf224,2016-2020,MF
1760,Erivaldo Felix,c08b28fa,2015-2016,MF
1761,Joe Felix,67c1f87a,2017-2019,MF
1762,Kaine Felix,e9991e3c,2018-2019,DF
1763,Jim Fenlon,724e6fdc,2012-2015,FW
1764,"Graham Fenton 1993-2003 · MF · Leicester City, Aston Villa, Blackburn Rovers, St Mirren, Darlington",d2fd5e70,1993-2003,DF
1765,Nick Fenton,b8108aea,2002-2014,MF
1766,Johnny Fenwick,b3a1306b,wick 2019,DF
1767,Scott Fenwick,6398390f,2014-2017,MF
1768,"Terry Fenwick 1992-1994 · DF · Swindon Town, Tottenham Hotspur, England",437743fd,1992-1994,DF
1769,Anton Ferdinand,d1891093,2003-2019,MF
1770,"Les Ferdinand 1992-2005 · FW · Queens Park Rangers, Tottenham Hotspur, Newcastle United, Leicester City, West Ham United, Reading, ",aad47f5a,1992-2005,DF
1771,"Rio Ferdinand 1996-2015 · DF · Manchester United, West Ham United, Leeds United, England, Queens Park Rangers",52465662,1996-2015,DF
1772,David Ferguson,821bcc32,2011-2020,FW
1773,Lewis Ferguson,f1bdf1a4,2014-2015,DF
1774,Nathan Ferguson,2f8d27bc,2017-2020,DF
1775,Nathan Ferguson,41f5a198,2016-2020,FW
1776,Olivia Fergusson,3ce79f86,2017-2019,DF
1777,Michael Fernandes,9c7d0260,2019-2020,MF
1778,Luis Fernandez,06b30347,2019-2020,MF
1779,Lewis Ferrell,9bd13eec,2018-2019,DF
1780,Calum Ferrie,c9078e02,2017-2018,MF
1781,Morgan Ferrier,00c8db49,2016-2020,FW
1782,James Ferry,15caf25c,2015-2019,FW
1783,Jayden Fevrier,7d2cd344,2018-2019,DF
1784,Bradley Fewster,fba99bab,2014-2017,DF
1785,Lewis Field,7ccd49af,2014-2015,GK
1786,Sam Field,bd8a7d05,2015-2020,FW
1787,Tom Field,0503e4fa,2015-2020,MF
1788,Frank Fielding,4999f2fa,2007-2020,MF
1789,Jamie Fielding,6298854b,2019-2020,FW
1790,Reece Fielding,c964d9a7,2016-2018,DF
1791,Walter Figueira,fca95fd8,2014-2015,MF
1792,Melisa Filis,a07a7a88,2018-2020,DF
1793,Jack Finch,e2199e72,2014-2018,GK
1794,Sam Finley,f2d69174,2015-2020,DF
1795,Kyle Finn,3c095fd3,2017-2018,DF
1796,Alex Finney,d30b7bb3,2015-2020,FW
1797,Oliver Finney,59c83e71,2015-2020,MF
1798,Megan Finnigan,7de2938e,2017-2020,MF
1799,Andrew Firth,74665b8b,2016-2020,MF
1800,Matt Fish,82242d59,2011-2015,MF
1801,Alex Fisher,58686521,2007-2020,DF
1802,Andy Fisher,d0254cd8,2016-2020,MF
1803,Darnell Fisher,bf8e356c,2013-2020,DF
1804,Grace Fisk,3978f8a9,2019-2020,GK
1805,Dan Fitchett,a6d209c1,2014-2017,DF
1806,David Fitzpatrick,529c1047,2014-2018,FW
1807,David Fitzpatrick,6c085c9d,2014-2020,GK
1808,Joe Fitzpatrick,85fdd859,2014-2016,DF
1809,Ross Fitzsimons,fd3a5999,2014-2020,MF
1810,Jack Fitzwater,eb2be717,2015-2020,FW
1811,Darryl Flahavan,e16f8080,2002-2016,MF
1812,Gilly Flaherty,c7cbc20d,2016-2020,DF
1813,Jon Flanagan,f2428fd4,2010-2020,MF
1814,Reece Flanagan,86279547,2014-2018,GK
1815,Jake Flannigan,39b656de,2014-2019,DF
1816,Jonathan Flatt,372ef237,2014-2019,GK
1817,Harry Flatters,7d410dfb,2018-2020,DF
1818,Reece Fleet,d2431b47,2017-2020,DF
1819,Andrew Fleming,b597f4f5,2006-2019,MF
1820,Brandon Fleming,3708655f,2017-2020,MF
1821,Charlotte Fleming,2673ebcf,2019-2020,GK
1822,Alex Fletcher,840c239f,2016-2020,GK
1823,Ashley Fletcher,eeb6551f,2015-2020,MF
1824,Danny Fletcher,c373978d,2014-2015,MF
1825,Ellie Fletcher,1034a58f,2017-2018,DF
1826,Isaac Fletcher,b21f90b0,2018-2019,MF
1827,Jacob Fletcher,2ceb7721,2017-2018,FW
1828,Julie Fletcher 1995 · DF,d42a8eab,cher 1995,FW
1829,Serena Fletcher,f289e326,cher 2017,FW
1830,Wes Fletcher,ea98bdfe,2009-2016,MF
1831,Scott Flinders,db1aa85c,2004-2020,MF
1832,Aden Flint,952672e1,2010-2020,MF
1833,Alex Flisher,98be4041,2014-2017,DF
1834,"Garry Flitcroft 1992-2006 · MF · Blackburn Rovers, Manchester City, Sheffield United",dc6356ad,1992-2006,DF
1835,Ross Flitney,15817cc2,2003-2020,FW
1836,Chris Flood,deb7f8cd,2014-2019,GK
1837,Jordan Flores,469be117,2014-2018,DF
1838,Harry Flowers,cd0f6a21,2018-2020,MF
1839,"Tim Flowers 1992-2003 · GK · Blackburn Rovers, Leicester City, Southampton, Coventry City, Stockport County",df3b6e40,1992-2003,MF
1840,Thomas Flynn,76af6baa,2012-2015,GK
1841,Mark Foden,675b4f12,2015-2019,MF
1842,Phil Foden,ed1e53f3,2016-2020,MF
1843,Wes Foderingham,96cf7b61,2010-2020,DF
1844,Wes Fogden,06f48df1,2007-2019,GK
1845,David Foley,42007aa1,2003-2013,GK
1846,Michael Folivi,a7b41270,2016-2020,GK
1847,Omar Folkes,383cf3a6,2016-2017,MF
1848,Emma Follis,e5239596,2017-2019,GK
1849,Wesley Fonguck,44a6728b,2015-2020,MF
1850,Liam Fontaine,51a44732,2004-2020,FW
1851,Adrian Forbes,ec5d78d7,2002-2010,FW
1852,Andy Forbes,fa5347bc,2014-2015,FW
1853,Elliot Forbes,b82f39cb,2018-2020,MF
1854,Kieron Forbes,3af5e739,2010-2016,MF
1855,"Mark Ford 1993-2003 · MF · Leeds United, Darlington",94ed2b9c,1993-2003,DF
1856,Sam Ford,874c3caf,2016-2017,MF
1857,Jermaine Fordah,d8d753b1,rdah 2019,FW
1858,Tyrese Fornah,205f2e2a,2019-2020,MF
1859,Mark Forrest,ff8e9e79,rest 2019,MF
1860,Anton Forrester,4ada828e,2013-2018,MF
1861,Harry Forrester,13879b4a,2010-2019,FW
1862,"Jamie Forrester 1992-2009 · FW · Lincoln City, Bristol Rovers, Hull City, Notts County, Northampton Town, Leeds United",32f6c811,1992-2009,GK
1863,William Forrester,d1c76d12,2017-2020,MF
1864,Adam Forshaw,9f1938ab,2009-2020,FW
1865,Fraser Forster,c3e39f12,2008-2020,FW
1866,Nicky Forster,8947bae8,2002-2011,MF
1867,Jake Forster-Caskey,e9ec272c,2009-2020,FW
1868,Clayton Fortune,77d55e19,2002-2015,DF
1869,Ben Foster,d0b3ceb9,2004-2020,MF
1870,Danny Foster,91ded65e,2006-2013,GK
1871,Luke Foster,77e6a4c1,2005-2016,FW
1872,Bradley Foster-Theniger,6351d472,2019-2020,MF
1873,Tariqe Fosu,3dcef539,2014-2020,MF
1874,Ben Foulds,03ef42c7,2016-2017,GK
1875,Matty Foulds,d30d5a43,2015-2020,DF
1876,George Fowler,696f45ce,2016-2020,DF
1877,"Robbie Fowler 1993-2011 · FW · Liverpool, Manchester City, Leeds United, Perth Glory, North Queensland Fury, Cardiff City, Blackbur",7cd34266,1993-2011,GK
1878,Andrew Fox,681d6136,2015-2019,FW
1879,Ben Fox,c62f13f2,2016-2019,MF
1880,Charlie Fox,b6e60087,2018-2019,DF
1881,David Fox,102a7473,2004-2019,MF
1882,Matthew Foy,c68b74eb,2014-2019,FW
1883,Andy Frampton,562670f9,2001-2015,DF
1884,Akeel Francis,ebef8260,2017-2018,DF
1885,Ed Francis,a355a77f,2016-2020,DF
1886,Mark Francis,b808d229,2012-2016,MF
1887,Sean Francis,61a5ce3d,2014-2015,DF
1888,Simon Francis,1e0b6a73,2002-2020,DF
1889,"Trevor Francis 1992-1994 · FW · Sheffield Wednesday, England",849dbec1,1992-1994,FW
1890,George Francomb,20b32465,2009-2020,DF
1891,Connor Franklin,1a4c86e8,2016-2017,MF
1892,Harry Franklin,9c3fc484,2017-2018,DF
1893,Fraser Franks,4039f3ef,2010-2019,DF
1894,Jonathan Franks,e2fe6cec,2008-2018,FW
1895,Ryan Fraughan,7c3c9068,2009-2012,DF
1896,Elliott Frear,d35e3468,2011-2020,DF
1897,Lee Frecklington,fa75c4ca,2004-2020,MF
1898,Ryan Fredericks,c067631c,2011-2020,DF
1899,Harry Freedman,a689ade8,2018-2019,MF
1900,Charlie Freeman,19c75835,2016-2019,MF
1901,Luke Freeman,636b64cd,2007-2020,MF
1902,Nick Freeman,ec480591,2016-2020,MF
1903,Lewis Freestone,55a60af5,2016-2020,DF
1904,Rocco Fregapane,ad24e536,2019-2020,MF
1905,Michael Freiter,cff25176,2014-2015,GK
1906,Ben Frempah,25edc706,2014-2019,MF
1907,Sam French,6568e3f1,2018-2020,MF
1908,Tyler French,14a23ba8,2019-2020,DF
1909,George Friend,4f97147d,2006-2020,MF
1910,Christian Frimpong,26fe8c80,2018-2019,MF
1911,"Steve Froggatt 1992-2000 · MF · Coventry City, Aston Villa",35003e24,1992-2000,DF
1912,Tyler Frost,2bffdc2a,2016-2020,GK
1913,Dael Fry,43e79bbc,2015-2020,DF
1914,Matt Fry,3ae5e618,2009-2017,MF
1915,Russell Fry,61b2e043,2004-2008,DF
1916,Matty Fryatt,4980fb08,2003-2015,MF
1917,Joe Fryer,2b51ae78,2016-2019,MF
1918,Zeki Fryers,f58d6213,2011-2020,DF
1919,Barry Fuller,423fcbd7,2005-2020,DF
1920,Darnell Furlong,3ec9195b,2014-2020,MF
1921,Dominic Furness,0e067566,ness 2014,FW
1922,Jamal Fyfield,321a93d5,2010-2020,GK
1923,"Marco Gabbiadini 1996-2004 · FW · Northampton Town, Hartlepool United, Derby County",62eb5084,1996-2004,DF
1924,Jordan Gabriel,5d3ec9c5,2019-2020,DF
1925,Ralston Gabriel,e3704717,2018-2019,DF
1926,Ricky Gabriel,c8789178,2018-2019,MF
1927,Alexa Gabrielle Ben,82cf076f,2018-2019,MF
1928,Brian Galach,43ed29c0,2018-2020,FW
1929,Terry Galbraith,40a06b6b,2019-2020,DF
1930,"Tony Gale 1993-1995 · DF · West Ham United, Blackburn Rovers",0d7c2153,1993-1995,MF
1931,Conor Gallagher,c2731c10,2016-2020,DF
1932,Dan Gallagher,f0e9d2b2,2014-2018,MF
1933,Jake Gallagher,7aabd9ae,2015-2019,FW
1934,Sam Gallagher,44361ade,2013-2020,DF
1935,"Kevin Gallen 1994-2011 · FW · Queens Park Rangers, Luton Town, Milton Keynes Dons, Barnsley, Barnet",aa4d048f,1994-2011,DF
1936,Isaac Galliford,e4efa6c5,2018-2019,MF
1937,Andy Gallinagh,411a94f3,2006-2013,MF
1938,Brendan Galloway,321506b3,2011-2020,MF
1939,Bridget Galloway,a63431bc,2017-2018,FW
1940,Josh Galloway,72fb2b1f,2019-2020,FW
1941,Leah Galton,c3d37cec,2016-2020,MF
1942,Owen Gamble,f8d015b9,2016-2020,DF
1943,Lucas Gamblin,1bcb60d8,2019-2020,DF
1944,Brandon Ganley,adde2530,2016-2018,MF
1945,Dominic Gape,f744b4df,2014-2020,DF
1946,Luke Garbutt,41017ad5,2011-2020,FW
1947,Lewis Gard,ccc4e6c7,2017-2019,MF
1948,Tom Gardiner,8616df68,2016-2017,DF
1949,Jacob Gardiner-Smith,b3b20a63,2019-2020,GK
1950,Anthony Gardner,0f2da318,2000-2014,MF
1951,Craig Gardner,1117b9ff,2005-2020,DF
1952,Dan Gardner,91cd24fc,2009-2019,MF
1953,Gary Gardner,d9d58641,2011-2020,DF
1954,Joe Gardner,6f993cde,2014-2018,DF
1955,Scott Gardner,21e44e00,2007-2010,DF
1956,Gerard Garner,6b337618,2018-2020,MF
1957,James Garner,4e015693,2018-2020,FW
1958,Joe Garner,adb9f204,2006-2020,MF
1959,Scott Garner,e030820c,2008-2018,FW
1960,Addison Garnett,dc3e16f1,2016-2017,DF
1961,Ben Garratt,d662144e,2012-2020,FW
1962,Tyler Garratt,54ce2fa3,2015-2020,MF
1963,Jake Garrett,ea1094af,2019-2020,FW
1964,Jordan Garrick,eacc267b,2017-2020,DF
1965,Ryan Garry,bacfeec7,2002-2011,DF
1966,Jaden Gary Charles,03a68583,2019-2020,GK
1967,"Paul Gascoigne 1998-2005 · MF · Middlesbrough, Everton, Burnley, England, Boston United",56c33229,1998-2005,DF
1968,Michael Gash,206ba5a5,2006-2017,DF
1969,Reece Gaskell,f465a227,2019-2020,MF
1970,Jay Gasson,8bb18afb,2014-2016,MF
1971,Cameron Gayle,0bfb3fb3,2012-2016,DF
1972,Dwight Gayle,e58a03c6,2012-2020,MF
1973,Amber Gaylor,ef8a784a,2018-2019,FW
1974,Sean Geddes,1eb77869,2014-2015,MF
1975,Joe Gelhardt,01962d0d,2018-2020,DF
1976,Exodus Geohaghon,5d9b17f8,2008-2016,DF
1977,Gabrielle George,a706e82f,2017-2020,FW
1978,Luke George,6e20501e,2014-2018,MF
1979,Shamal George,602d7a2f,2016-2020,MF
1980,Dean Gerken,00cb9e48,2003-2020,FW
1981,Denzel Gerrar,a4246306,2014-2015,MF
1982,"Paul Gerrard 1992-2012 · GK · Everton, Nottingham Forest, Oldham Athletic, Sheffield United, Ipswich Town",fb9646e3,1992-2012,DF
1983,"Steven Gerrard 1998-2016 · MF · Liverpool, England, LA Galaxy",caeb5442,1998-2016,DF
1984,Ben Gerring,0e322bd9,2014-2020,GK
1985,Matthew Ghent,fa90cbf4,2001-2007,GK
1986,Lewis Gibbens,0256f786,2018-2020,GK
1987,Danielle Gibbons,7a791b3e,bons 2017,GK
1988,Felicity Gibbons,6357bee3,2018-2020,MF
1989,James Gibbons,76c142b5,2016-2020,DF
1990,Jordan Gibbons,06025529,2012-2017,GK
1991,Myron Gibbons,1415fcf2,2018-2019,DF
1992,Jack Gibbs,b1d7f049,2018-2019,GK
1993,Jaydon Gibbs,531c7182,2014-2015,DF
1994,Kieran Gibbs,46ee5234,2007-2020,DF
1995,Nigel Gibbs 1999-2002 · DF · Watford,e7351045,1999-2002,MF
1996,Morgan Gibbs-White,32f60ed8,2016-2020,FW
1997,Ben Gibson,bcfb0142,2010-2020,MF
1998,Billy Gibson,fc9017f7,2010-2016,MF
1999,Georgia Gibson,51eaa39f,2017-2018,MF
2000,Jordan Gibson,36c3439d,2017-2020,DF
2001,Jospeh Gibson,5046ca3d,2018-2020,MF
2002,Lewis Gibson,cdf0f2db,2017-2020,DF
2003,Liam Gibson,b51f8aee,2015-2020,MF
2004,Montel Gibson,620b61fa,2015-2017,Oops
2005,Jack Giddens,95b2622e,2017-2018,MF
2006,Stuart Giddings,294ef281,2004-2010,FW
2007,Lucas Giffard,8d8bc187,2019-2020,MF
2008,Jacob Gilbert,95dcfd50,2018-2020,DF
2009,Alex Gilbey,b97f0be7,2012-2020,DF
2010,Lewis Gilboy,e9e9fa3c,2018-2019,FW
2011,Jason Gilchrist,b1d5e363,2014-2019,GK
2012,Jonny Giles,08c3723d,2015-2017,DF
2013,Matthew Gill,09416589,2002-2015,DF
2014,Matt Gillam,33f967f9,2016-2020,MF
2015,Macaulay Gillesphey,bba2a6a4,2015-2020,MF
2016,Mark Gillespie,e32958b7,2009-2020,MF
2017,Steven Gillespie,02eee26b,2004-2015,FW
2018,Lucy Gillett,2c1faad1,2018-2019,MF
2019,Simon Gillett,bca7dcf7,2005-2016,MF
2020,Alex Gilliead,afd24e42,2014-2020,FW
2021,Josh Gillies,f51ce0a3,2010-2016,MF
2022,Ryan Gilligan,46ad9f7a,2005-2016,GK
2023,Jess Gillin,789ca6e4,2018-2019,FW
2024,Harvey Gilmour,6cbd1d9d,2018-2020,GK
2025,Josh Ginnelly,c6bc201b,2014-2020,MF
2026,Rob Girdlestone,b724e85d,2019-2020,MF
2027,Harry Girling,31365c63,2015-2017,MF
2028,Luke Giverin,4f253c4d,2015-2016,MF
2029,Ben Gladwin,e957399e,2011-2020,FW
2030,Paul Glatzel,aa3745bd,2018-2019,MF
2031,Rio Glean,f04a5cf7,2019-2020,MF
2032,George Glendon,00f88590,2014-2019,DF
2033,Matt Glennon,1067a248,2002-2016,GK
2034,Daniel Glozier,aa4c31a4,2014-2015,DF
2035,Kieran Glynn,19999f26,2018-2019,MF
2036,Arthur Gnahoua,7440346f,2012-2020,FW
2037,Oscar Gobern,a69d4228,2008-2020,MF
2038,Lewis Godbold,dc23c048,2017-2018,MF
2039,Amy Goddard,f2549009,2017-2019,GK
2040,Cy Goddard,d2aa0317,2016-2019,DF
2041,John Goddard,a1ef5b63,2013-2020,MF
2042,Paul Goddard 1992-1994 · FW · Ipswich Town,8802a175,1992-1994,FW
2043,Matthew Godden,4e43f8c0,2010-2020,MF
2044,Ben Godfrey,9f7c837d,2014-2020,MF
2045,James Goff,2451e54f,2017-2018,FW
2046,Scott Golbourne,aefb8831,2004-2020,MF
2047,Bradley Goldberg,de6f99f7,2014-2017,MF
2048,Tylor Golden,b8e85c47,2017-2019,FW
2049,Connor Goldson,56f6f826,2010-2020,FW
2050,Eliot Goldthorp,ea594d2b,2018-2019,MF
2051,Angel Gomes,645a3363,2016-2020,GK
2052,Joe Gomez,7a11550b,2014-2020,DF
2053,Ryan Gondoh,7caccf34,2015-2019,FW
2054,Liam Gooch,f1300c19,2014-2017,DF
2055,Paul Goodacre,cd2c95d7,2014-2015,DF
2056,Alan Goodall,4729d8eb,2004-2016,MF
2057,Jack Goodall,af637448,2018-2019,MF
2058,Charlie Goode,7aee4dd3,2015-2020,DF
2059,Harry Goode,70858a72,2017-2018,FW
2060,Tyler Goodhram,99b1d596,2019-2020,GK
2061,Ben Goodliffe,1dcffffe,2016-2020,DF
2062,Jake Goodman,49751fb9,2012-2019,DF
2063,Mace Goodridge,6abefdff,2019-2020,DF
2064,Brandon Goodship,620e24c5,2015-2020,DF
2065,Anthony Gordon,2bd83368,2017-2020,DF
2066,Ben Gordon,6aec5de1,2009-2017,MF
2067,Dale Gordon 1993-1994 · MF · West Ham United,90aaef09,1993-1994,MF
2068,"Dean Gordon 1992-2007 · MF-DF · Crystal Palace, Middlesbrough, Coventry City, Grimsby Town, Torquay United, New Zealand Knights, Rea",6405b4da,1992-2007,DF
2069,Jaanai Gordon,8a20519d,2012-2017,MF
2070,Josh Gordon,c014c3bb,2016-2020,FW
2071,Kellan Gordon,351b5519,2016-2020,FW
2072,Quba Gordon,21c86e53,2016-2020,DF
2073,Rohdell Gordon,51ab47f4,2015-2017,MF
2074,Shane Gore,981080b2,2001-2016,DF
2075,Terry Gornell,6653ce78,2008-2017,FW
2076,Dan Gosling,7fec31a0,2006-2020,MF
2077,Sean Goss,e45e5af2,2015-2020,MF
2078,Robbie Gotts,412bc5cc,2018-2020,MF
2079,Jordan Gough,aa3f6aa4,2016-2018,MF
2080,Joshua Gould,1199357b,2018-2020,GK
2081,Liam Goulding,f3036339,2014-2016,FW
2082,Josh Gowling,4f8b99a4,2003-2019,DF
2083,Lewis Grabban,1a857282,2006-2020,MF
2084,Bagasan Graham,d99c67a7,2011-2020,FW
2085,Danny Graham,7d7bdee6,2003-2020,DF
